EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-11-2014
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : minimum temperature in 0.1 &#176;C
30-34 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 100561) of ITALY, ROMA CIAMPINO (STAID: 176)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TN, Q_TN
   176,100561,19550410,  106,    0
   176,100561,19550411,   54,    0
   176,100561,19550412,   99,    0
   176,100561,19550413,   80,    0
   176,100561,19550414,   79,    0
   176,100561,19550415,   78,    0
   176,100561,19550416,   50,    0
   176,100561,19550417,   15,    0
   176,100561,19550418,   43,    0
   176,100561,19550419,   60,    0
   176,100561,19550420,   67,    0
   176,100561,19550421,   33,    0
   176,100561,19550422,   55,    0
   176,100561,19550423,   59,    0
   176,100561,19550424,   88,    0
   176,100561,19550425,   72,    0
   176,100561,19550426,   97,    0
   176,100561,19550427,   80,    0
   176,100561,19550428,   88,    0
   176,100561,19550429,  114,    0
   176,100561,19550430,  105,    0
   176,100561,19550501,  122,    0
   176,100561,19550502,  126,    0
   176,100561,19550503,  139,    0
   176,100561,19550504,  109,    0
   176,100561,19550505,  114,    0
   176,100561,19550506,  127,    0
   176,100561,19550507,  125,    0
   176,100561,19550508,  142,    0
   176,100561,19550509,   98,    0
   176,100561,19550510,  112,    0
   176,100561,19550511,  112,    0
   176,100561,19550512,  155,    0
   176,100561,19550513,  122,    0
   176,100561,19550514,  112,    0
   176,100561,19550515,  117,    0
   176,100561,19550516,  139,    0
   176,100561,19550517,  110,    0
   176,100561,19550518,  112,    0
   176,100561,19550519,  147,    0
   176,100561,19550520,   98,    0
   176,100561,19550521,  137,    0
   176,100561,19550522,  132,    0
   176,100561,19550523,   83,    0
   176,100561,19550524,   99,    0
   176,100561,19550525,  102,    0
   176,100561,19550526,  132,    0
   176,100561,19550527,  165,    0
   176,100561,19550528,  152,    0
   176,100561,19550529,  164,    0
   176,100561,19550530,  127,    0
   176,100561,19550531,  114,    0
   176,100561,19550601,   93,    0
   176,100561,19550602,  109,    0
   176,100561,19550603,  122,    0
   176,100561,19550604,  146,    0
   176,100561,19550605,  169,    0
   176,100561,19550606,  171,    0
   176,100561,19550607,  180,    0
   176,100561,19550608,  186,    0
   176,100561,19550609,  157,    0
   176,100561,19550610,  187,    0
   176,100561,19550611,  165,    0
   176,100561,19550612,  118,    0
   176,100561,19550613,  131,    0
   176,100561,19550614,  154,    0
   176,100561,19550615,  140,    0
   176,100561,19550616,  132,    0
   176,100561,19550617,  152,    0
   176,100561,19550618,  165,    0
   176,100561,19550619,  197,    0
   176,100561,19550620,  181,    0
   176,100561,19550621,  151,    0
   176,100561,19550622,  170,    0
   176,100561,19550623,  187,    0
   176,100561,19550624,  169,    0
   176,100561,19550625,  180,    0
   176,100561,19550626,  179,    0
   176,100561,19550627,  189,    0
   176,100561,19550628,  174,    0
   176,100561,19550629,  168,    0
   176,100561,19550630,  168,    0
   176,100561,19550701,  169,    0
   176,100561,19550702,  173,    0
   176,100561,19550703,  185,    0
   176,100561,19550704,  192,    0
   176,100561,19550705,  215,    0
   176,100561,19550706,  162,    0
   176,100561,19550707,  148,    0
   176,100561,19550708,  155,    0
   176,100561,19550709,  155,    0
   176,100561,19550710,  177,    0
   176,100561,19550711,  167,    0
   176,100561,19550712,  177,    0
   176,100561,19550713,  197,    0
   176,100561,19550714,  188,    0
   176,100561,19550715,  197,    0
   176,100561,19550716,  182,    0
   176,100561,19550717,  187,    0
   176,100561,19550718,  185,    0
   176,100561,19550719,  217,    0
   176,100561,19550720,  211,    0
   176,100561,19550721,  217,    0
   176,100561,19550722,  207,    0
   176,100561,19550723,  189,    0
   176,100561,19550724,  204,    0
   176,100561,19550725,  194,    0
   176,100561,19550726,  227,    0
   176,100561,19550727,  221,    0
   176,100561,19550728,  222,    0
   176,100561,19550729,  208,    0
   176,100561,19550730,  172,    0
   176,100561,19550731,  189,    0
   176,100561,19550801,  179,    0
   176,100561,19550802,  178,    0
   176,100561,19550803,  175,    0
   176,100561,19550804,  165,    0
   176,100561,19550805,  192,    0
   176,100561,19550806,  197,    0
   176,100561,19550807,  180,    0
   176,100561,19550808,  185,    0
   176,100561,19550809,  135,    0
   176,100561,19550810,  147,    0
   176,100561,19550811,  150,    0
   176,100561,19550812,  187,    0
   176,100561,19550813,  157,    0
   176,100561,19550814,  174,    0
   176,100561,19550815,  169,    0
   176,100561,19550816,  180,    0
   176,100561,19550817,  167,    0
   176,100561,19550818,  172,    0
   176,100561,19550819,  162,    0
   176,100561,19550820,  167,    0
   176,100561,19550821,  167,    0
   176,100561,19550822,  167,    0
   176,100561,19550823,  168,    0
   176,100561,19550824,  176,    0
   176,100561,19550825,  179,    0
   176,100561,19550826,  169,    0
   176,100561,19550827,  162,    0
   176,100561,19550828,  164,    0
   176,100561,19550829,  177,    0
   176,100561,19550830,  166,    0
   176,100561,19550831,  202,    0
   176,100561,19550901,  170,    0
   176,100561,19550902,  177,    0
   176,100561,19550903,  176,    0
   176,100561,19550904,  168,    0
   176,100561,19550905,  180,    0
   176,100561,19550906,  182,    0
   176,100561,19550907,  178,    0
   176,100561,19550908,  178,    0
   176,100561,19550909,  184,    0
   176,100561,19550910,  177,    0
   176,100561,19550911,  149,    0
   176,100561,19550912,  162,    0
   176,100561,19550913,  132,    0
   176,100561,19550914,  168,    0
   176,100561,19550915,  152,    0
   176,100561,19550916,  120,    0
   176,100561,19550917,   85,    0
   176,100561,19550918,   96,    0
   176,100561,19550919,  118,    0
   176,100561,19550920,  118,    0
   176,100561,19550921,  130,    0
   176,100561,19550922,  129,    0
   176,100561,19550923,  134,    0
   176,100561,19550924,  132,    0
   176,100561,19550925,  138,    0
   176,100561,19550926,  130,    0
   176,100561,19550927,  158,    0
   176,100561,19550928,  138,    0
   176,100561,19550929,  132,    0
   176,100561,19550930,  124,    0
   176,100561,19551001,  127,    0
   176,100561,19551002,  106,    0
   176,100561,19551003,  108,    0
   176,100561,19551004,  122,    0
   176,100561,19551005,  154,    0
   176,100561,19551006,  147,    0
   176,100561,19551007,  110,    0
   176,100561,19551008,   84,    0
   176,100561,19551009,  108,    0
   176,100561,19551010,   98,    0
   176,100561,19551011,  104,    0
   176,100561,19551012,  132,    0
   176,100561,19551013,  105,    0
   176,100561,19551014,  112,    0
   176,100561,19551015,   99,    0
   176,100561,19551016,   99,    0
   176,100561,19551017,  115,    0
   176,100561,19551018,  148,    0
   176,100561,19551019,  127,    0
   176,100561,19551020,  107,    0
   176,100561,19551021,  122,    0
   176,100561,19551022,  120,    0
   176,100561,19551023,   89,    0
   176,100561,19551024,   88,    0
   176,100561,19551025,   59,    0
   176,100561,19551026,   69,    0
   176,100561,19551027,   61,    0
   176,100561,19551028,  103,    0
   176,100561,19551029,  112,    0
   176,100561,19551030,   83,    0
   176,100561,19551031,  132,    0
   176,100561,19551101,  152,    0
   176,100561,19551102,  150,    0
   176,100561,19551103,  102,    0
   176,100561,19551104,   97,    0
   176,100561,19551105,  117,    0
   176,100561,19551106,  114,    0
   176,100561,19551107,  134,    0
   176,100561,19551108,  138,    0
   176,100561,19551109,  117,    0
   176,100561,19551110,  132,    0
   176,100561,19551111,   92,    0
   176,100561,19551112,   95,    0
   176,100561,19551113,  117,    0
   176,100561,19551114,   90,    0
   176,100561,19551115,   50,    0
   176,100561,19551116,   75,    0
   176,100561,19551117,   68,    0
   176,100561,19551118,   55,    0
   176,100561,19551119,   36,    0
   176,100561,19551120,   50,    0
   176,100561,19551121,   17,    0
   176,100561,19551122,   11,    0
   176,100561,19551123,    8,    0
   176,100561,19551124,   51,    0
   176,100561,19551125,   39,    0
   176,100561,19551126,  -13,    0
   176,100561,19551127,  -19,    0
   176,100561,19551128,  -21,    0
   176,100561,19551129,   -9,    0
   176,100561,19551130,   23,    0
   176,100561,19551201,  100,    0
   176,100561,19551202,  122,    0
   176,100561,19551203,   81,    0
   176,100561,19551204,   75,    0
   176,100561,19551205,   30,    0
   176,100561,19551206,   18,    0
   176,100561,19551207,   21,    0
   176,100561,19551208,   32,    0
   176,100561,19551209,   87,    0
   176,100561,19551210,   58,    0
   176,100561,19551211,   98,    0
   176,100561,19551212,   98,    0
   176,100561,19551213,  117,    0
   176,100561,19551214,   88,    0
   176,100561,19551215,  127,    0
   176,100561,19551216,  124,    0
   176,100561,19551217,  116,    0
   176,100561,19551218,  103,    0
   176,100561,19551219,   94,    0
   176,100561,19551220,   83,    0
   176,100561,19551221,   70,    0
   176,100561,19551222,   48,    0
   176,100561,19551223,   28,    0
   176,100561,19551224,   28,    0
   176,100561,19551225,   61,    0
   176,100561,19551226,   44,    0
   176,100561,19551227,   32,    0
   176,100561,19551228,   32,    0
   176,100561,19551229,    5,    0
   176,100561,19551230,  107,    0
   176,100561,19551231,   60,    0
   176,100561,19560101,   43,    0
   176,100561,19560102,   20,    0
   176,100561,19560103,   73,    0
   176,100561,19560104,   45,    0
   176,100561,19560105,   -4,    0
   176,100561,19560106,   -1,    0
   176,100561,19560107,   -1,    0
   176,100561,19560108,   -9,    0
   176,100561,19560109,   -4,    0
   176,100561,19560110,   71,    0
   176,100561,19560111,   68,    0
   176,100561,19560112,   63,    0
   176,100561,19560113,   98,    0
   176,100561,19560114,   80,    0
   176,100561,19560115,   73,    0
   176,100561,19560116,   95,    0
   176,100561,19560117,  108,    0
   176,100561,19560118,  107,    0
   176,100561,19560119,   97,    0
   176,100561,19560120,   98,    0
   176,100561,19560121,   89,    0
   176,100561,19560122,   31,    0
   176,100561,19560123,   54,    0
   176,100561,19560124,   58,    0
   176,100561,19560125,   64,    0
   176,100561,19560126,   18,    0
   176,100561,19560127,    3,    0
   176,100561,19560128,   37,    0
   176,100561,19560129,   -4,    0
   176,100561,19560130,   13,    0
   176,100561,19560131,   -4,    0
   176,100561,19560201,  -18,    0
   176,100561,19560202,  -27,    0
   176,100561,19560203,  -20,    0
   176,100561,19560204,  -34,    0
   176,100561,19560205,  -54,    0
   176,100561,19560206,  -47,    0
   176,100561,19560207,  -40,    0
   176,100561,19560208,  -40,    0
   176,100561,19560209,  -48,    0
   176,100561,19560210,   -2,    0
   176,100561,19560211,    0,    0
   176,100561,19560212,  -14,    0
   176,100561,19560213,  -14,    0
   176,100561,19560214,  -32,    0
   176,100561,19560215,  -48,    0
   176,100561,19560216,  -69,    0
   176,100561,19560217,  -20,    0
   176,100561,19560218,  -28,    0
   176,100561,19560219,  -24,    0
   176,100561,19560220,   11,    0
   176,100561,19560221,    8,    0
   176,100561,19560222,    0,    0
   176,100561,19560223,   23,    0
   176,100561,19560224,   43,    0
   176,100561,19560225,   57,    0
   176,100561,19560226,   50,    0
   176,100561,19560227,   37,    0
   176,100561,19560228,   11,    0
   176,100561,19560229,   13,    0
   176,100561,19560301,   47,    0
   176,100561,19560302,   29,    0
   176,100561,19560303,   53,    0
   176,100561,19560304,   98,    0
   176,100561,19560305,   80,    0
   176,100561,19560306,   35,    0
   176,100561,19560307,   28,    0
   176,100561,19560308,   23,    0
   176,100561,19560309,  -24,    0
   176,100561,19560310,  -44,    0
   176,100561,19560311,    0,    0
   176,100561,19560312,  -21,    0
   176,100561,19560313,  -50,    0
   176,100561,19560314,  -29,    0
   176,100561,19560315,  -49,    0
   176,100561,19560316,   48,    0
   176,100561,19560317,   53,    0
   176,100561,19560318,   86,    0
   176,100561,19560319,   77,    0
   176,100561,19560320,  103,    0
   176,100561,19560321,  101,    0
   176,100561,19560322,  108,    0
   176,100561,19560323,  107,    0
   176,100561,19560324,   93,    0
   176,100561,19560325,   82,    0
   176,100561,19560326,   78,    0
   176,100561,19560327,   48,    0
   176,100561,19560328,   67,    0
   176,100561,19560329,  103,    0
   176,100561,19560330,   80,    0
   176,100561,19560331,  100,    0
   176,100561,19560401,   89,    0
   176,100561,19560402,   89,    0
   176,100561,19560403,   66,    0
   176,100561,19560404,   68,    0
   176,100561,19560405,   86,    0
   176,100561,19560406,   36,    0
   176,100561,19560407,   28,    0
   176,100561,19560408,    1,    0
   176,100561,19560409,  -24,    0
   176,100561,19560410,   19,    0
   176,100561,19560411,   47,    0
   176,100561,19560412,   55,    0
   176,100561,19560413,   65,    0
   176,100561,19560414,   91,    0
   176,100561,19560415,  140,    0
   176,100561,19560416,  148,    0
   176,100561,19560417,  110,    0
   176,100561,19560418,   87,    0
   176,100561,19560419,   81,    0
   176,100561,19560420,   74,    0
   176,100561,19560421,   90,    0
   176,100561,19560422,  172,    0
   176,100561,19560423,  117,    0
   176,100561,19560424,   91,    0
   176,100561,19560425,  115,    0
   176,100561,19560426,   97,    0
   176,100561,19560427,  102,    0
   176,100561,19560428,   84,    0
   176,100561,19560429,   88,    0
   176,100561,19560430,   87,    0
   176,100561,19560501,   81,    0
   176,100561,19560502,   73,    0
   176,100561,19560503,   55,    0
   176,100561,19560504,   75,    0
   176,100561,19560505,   93,    0
   176,100561,19560506,   87,    0
   176,100561,19560507,   96,    0
   176,100561,19560508,  115,    0
   176,100561,19560509,  107,    0
   176,100561,19560510,  120,    0
   176,100561,19560511,  124,    0
   176,100561,19560512,   87,    0
   176,100561,19560513,   91,    0
   176,100561,19560514,  102,    0
   176,100561,19560515,   89,    0
   176,100561,19560516,   83,    0
   176,100561,19560517,   98,    0
   176,100561,19560518,  102,    0
   176,100561,19560519,  107,    0
   176,100561,19560520,  157,    0
   176,100561,19560521,  156,    0
   176,100561,19560522,  145,    0
   176,100561,19560523,  152,    0
   176,100561,19560524,  144,    0
   176,100561,19560525,  134,    0
   176,100561,19560526,  115,    0
   176,100561,19560527,  137,    0
   176,100561,19560528,  150,    0
   176,100561,19560529,  147,    0
   176,100561,19560530,  125,    0
   176,100561,19560531,  132,    0
   176,100561,19560601,  124,    0
   176,100561,19560602,  135,    0
   176,100561,19560603,  119,    0
   176,100561,19560604,  142,    0
   176,100561,19560605,  138,    0
   176,100561,19560606,  144,    0
   176,100561,19560607,  144,    0
   176,100561,19560608,  145,    0
   176,100561,19560609,  112,    0
   176,100561,19560610,  114,    0
   176,100561,19560611,  147,    0
   176,100561,19560612,  176,    0
   176,100561,19560613,  152,    0
   176,100561,19560614,  152,    0
   176,100561,19560615,  142,    0
   176,100561,19560616,  137,    0
   176,100561,19560617,  162,    0
   176,100561,19560618,  160,    0
   176,100561,19560619,  112,    0
   176,100561,19560620,  148,    0
   176,100561,19560621,  144,    0
   176,100561,19560622,  111,    0
   176,100561,19560623,  127,    0
   176,100561,19560624,  105,    0
   176,100561,19560625,  146,    0
   176,100561,19560626,  136,    0
   176,100561,19560627,  140,    0
   176,100561,19560628,  150,    0
   176,100561,19560629,  152,    0
   176,100561,19560630,  154,    0
   176,100561,19560701,  151,    0
   176,100561,19560702,  192,    0
   176,100561,19560703,  172,    0
   176,100561,19560704,  160,    0
   176,100561,19560705,  168,    0
   176,100561,19560706,  177,    0
   176,100561,19560707,  172,    0
   176,100561,19560708,  179,    0
   176,100561,19560709,  184,    0
   176,100561,19560710,  181,    0
   176,100561,19560711,  178,    0
   176,100561,19560712,  140,    0
   176,100561,19560713,  175,    0
   176,100561,19560714,  175,    0
   176,100561,19560715,  194,    0
   176,100561,19560716,  150,    0
   176,100561,19560717,  158,    0
   176,100561,19560718,  152,    0
   176,100561,19560719,  168,    0
   176,100561,19560720,  188,    0
   176,100561,19560721,  179,    0
   176,100561,19560722,  194,    0
   176,100561,19560723,  194,    0
   176,100561,19560724,  173,    0
   176,100561,19560725,  192,    0
   176,100561,19560726,  200,    0
   176,100561,19560727,  198,    0
   176,100561,19560728,  192,    0
   176,100561,19560729,  180,    0
   176,100561,19560730,  178,    0
   176,100561,19560731,  181,    0
   176,100561,19560801,  188,    0
   176,100561,19560802,  171,    0
   176,100561,19560803,  175,    0
   176,100561,19560804,  172,    0
   176,100561,19560805,  164,    0
   176,100561,19560806,  165,    0
   176,100561,19560807,  191,    0
   176,100561,19560808,  248,    0
   176,100561,19560809,  232,    0
   176,100561,19560810,  233,    0
   176,100561,19560811,  203,    0
   176,100561,19560812,  174,    0
   176,100561,19560813,  186,    0
   176,100561,19560814,  179,    0
   176,100561,19560815,  162,    0
   176,100561,19560816,  188,    0
   176,100561,19560817,  174,    0
   176,100561,19560818,  183,    0
   176,100561,19560819,  189,    0
   176,100561,19560820,  198,    0
   176,100561,19560821,  202,    0
   176,100561,19560822,  206,    0
   176,100561,19560823,  172,    0
   176,100561,19560824,  142,    0
   176,100561,19560825,  175,    0
   176,100561,19560826,  206,    0
   176,100561,19560827,  188,    0
   176,100561,19560828,  148,    0
   176,100561,19560829,  201,    0
   176,100561,19560830,  179,    0
   176,100561,19560831,  154,    0
   176,100561,19560901,  141,    0
   176,100561,19560902,  177,    0
   176,100561,19560903,  170,    0
   176,100561,19560904,  182,    0
   176,100561,19560905,  142,    0
   176,100561,19560906,  157,    0
   176,100561,19560907,  174,    0
   176,100561,19560908,  159,    0
   176,100561,19560909,  162,    0
   176,100561,19560910,  192,    0
   176,100561,19560911,  202,    0
   176,100561,19560912,  182,    0
   176,100561,19560913,  172,    0
   176,100561,19560914,  175,    0
   176,100561,19560915,  112,    0
   176,100561,19560916,  118,    0
   176,100561,19560917,  127,    0
   176,100561,19560918,  128,    0
   176,100561,19560919,  152,    0
   176,100561,19560920,  137,    0
   176,100561,19560921,  152,    0
   176,100561,19560922,  176,    0
   176,100561,19560923,  162,    0
   176,100561,19560924,  162,    0
   176,100561,19560925,  185,    0
   176,100561,19560926,  183,    0
   176,100561,19560927,  162,    0
   176,100561,19560928,  137,    0
   176,100561,19560929,  144,    0
   176,100561,19560930,  145,    0
   176,100561,19561001,  147,    0
   176,100561,19561002,  142,    0
   176,100561,19561003,  136,    0
   176,100561,19561004,  161,    0
   176,100561,19561005,  149,    0
   176,100561,19561006,  110,    0
   176,100561,19561007,   63,    0
   176,100561,19561008,   93,    0
   176,100561,19561009,   83,    0
   176,100561,19561010,   61,    0
   176,100561,19561011,   66,    0
   176,100561,19561012,   58,    0
   176,100561,19561013,   68,    0
   176,100561,19561014,   83,    0
   176,100561,19561015,   71,    0
   176,100561,19561016,   73,    0
   176,100561,19561017,   73,    0
   176,100561,19561018,   86,    0
   176,100561,19561019,  134,    0
   176,100561,19561020,  109,    0
   176,100561,19561021,  107,    0
   176,100561,19561022,  102,    0
   176,100561,19561023,  106,    0
   176,100561,19561024,   93,    0
   176,100561,19561025,  120,    0
   176,100561,19561026,  125,    0
   176,100561,19561027,   84,    0
   176,100561,19561028,   67,    0
   176,100561,19561029,   26,    0
   176,100561,19561030,   81,    0
   176,100561,19561031,  100,    0
   176,100561,19561101,  147,    0
   176,100561,19561102,  104,    0
   176,100561,19561103,   90,    0
   176,100561,19561104,   50,    0
   176,100561,19561105,   30,    0
   176,100561,19561106,   30,    0
   176,100561,19561107,   45,    0
   176,100561,19561108,   46,    0
   176,100561,19561109,   58,    0
   176,100561,19561110,   93,    0
   176,100561,19561111,  118,    0
   176,100561,19561112,   97,    0
   176,100561,19561113,  118,    0
   176,100561,19561114,  116,    0
   176,100561,19561115,  110,    0
   176,100561,19561116,  102,    0
   176,100561,19561117,   83,    0
   176,100561,19561118,   44,    0
   176,100561,19561119,   82,    0
   176,100561,19561120,   50,    0
   176,100561,19561121,   36,    0
   176,100561,19561122,   38,    0
   176,100561,19561123,   38,    0
   176,100561,19561124,   53,    0
   176,100561,19561125,   29,    0
   176,100561,19561126,   16,    0
   176,100561,19561127,   63,    0
   176,100561,19561128,  108,    0
   176,100561,19561129,   92,    0
   176,100561,19561130,   50,    0
   176,100561,19561201,   60,    0
   176,100561,19561202,   50,    0
   176,100561,19561203,   39,    0
   176,100561,19561204,   27,    0
   176,100561,19561205,   40,    0
   176,100561,19561206,   27,    0
   176,100561,19561207,   35,    0
   176,100561,19561208,   21,    0
   176,100561,19561209,   30,    0
   176,100561,19561210,   42,    0
   176,100561,19561211,   45,    0
   176,100561,19561212,   66,    0
   176,100561,19561213,   36,    0
   176,100561,19561214,   83,    0
   176,100561,19561215,  115,    0
   176,100561,19561216,   80,    0
   176,100561,19561217,   49,    0
   176,100561,19561218,   22,    0
   176,100561,19561219,   -4,    0
   176,100561,19561220,   -5,    0
   176,100561,19561221,   -1,    0
   176,100561,19561222,   57,    0
   176,100561,19561223,   50,    0
   176,100561,19561224,   16,    0
   176,100561,19561225,    4,    0
   176,100561,19561226,  -19,    0
   176,100561,19561227,  -40,    0
   176,100561,19561228,  -33,    0
   176,100561,19561229,  -35,    0
   176,100561,19561230,   15,    0
   176,100561,19561231,   75,    0
   176,100561,19570101,  117,    0
   176,100561,19570102,   86,    0
   176,100561,19570103,   50,    0
   176,100561,19570104,   42,    0
   176,100561,19570105,   55,    0
   176,100561,19570106,   45,    0
   176,100561,19570107,   70,    0
   176,100561,19570108,   13,    0
   176,100561,19570109,   24,    0
   176,100561,19570110,   10,    0
   176,100561,19570111,   56,    0
   176,100561,19570112,   12,    0
   176,100561,19570113,  -16,    0
   176,100561,19570114,   13,    0
   176,100561,19570115,  -17,    0
   176,100561,19570116,   10,    0
   176,100561,19570117,   30,    0
   176,100561,19570118,   16,    0
   176,100561,19570119,    0,    0
   176,100561,19570120,   -5,    0
   176,100561,19570121,   -5,    0
   176,100561,19570122,   34,    0
   176,100561,19570123,   68,    0
   176,100561,19570124,   46,    0
   176,100561,19570125,   48,    0
   176,100561,19570126,   50,    0
   176,100561,19570127,   20,    0
   176,100561,19570128,   22,    0
   176,100561,19570129,   17,    0
   176,100561,19570130,  -15,    0
   176,100561,19570131,   -6,    0
   176,100561,19570201,    7,    0
   176,100561,19570202,   30,    0
   176,100561,19570203,   30,    0
   176,100561,19570204,   90,    0
   176,100561,19570205,   70,    0
   176,100561,19570206,   27,    0
   176,100561,19570207,   63,    0
   176,100561,19570208,   50,    0
   176,100561,19570209,  100,    0
   176,100561,19570210,   83,    0
   176,100561,19570211,   52,    0
   176,100561,19570212,   33,    0
   176,100561,19570213,   60,    0
   176,100561,19570214,  106,    0
   176,100561,19570215,   89,    0
   176,100561,19570216,  105,    0
   176,100561,19570217,   72,    0
   176,100561,19570218,   98,    0
   176,100561,19570219,   60,    0
   176,100561,19570220,   52,    0
   176,100561,19570221,   50,    0
   176,100561,19570222,   15,    0
   176,100561,19570223,   75,    0
   176,100561,19570224,   53,    0
   176,100561,19570225,   65,    0
   176,100561,19570226,  100,    0
   176,100561,19570227,   78,    0
   176,100561,19570228,   46,    0
   176,100561,19570301,   23,    0
   176,100561,19570302,    2,    0
   176,100561,19570303,  -26,    0
   176,100561,19570304,  -16,    0
   176,100561,19570305,   13,    0
   176,100561,19570306,   40,    0
   176,100561,19570307,   88,    0
   176,100561,19570308,   80,    0
   176,100561,19570309,   68,    0
   176,100561,19570310,   70,    0
   176,100561,19570311,   46,    0
   176,100561,19570312,   33,    0
   176,100561,19570313,   30,    0
   176,100561,19570314,   39,    0
   176,100561,19570315,   25,    0
   176,100561,19570316,   26,    0
   176,100561,19570317,   40,    0
   176,100561,19570318,   50,    0
   176,100561,19570319,   55,    0
   176,100561,19570320,   60,    0
   176,100561,19570321,   93,    0
   176,100561,19570322,   66,    0
   176,100561,19570323,  104,    0
   176,100561,19570324,  115,    0
   176,100561,19570325,   97,    0
   176,100561,19570326,  104,    0
   176,100561,19570327,  103,    0
   176,100561,19570328,  100,    0
   176,100561,19570329,   84,    0
   176,100561,19570330,  100,    0
   176,100561,19570331,  116,    0
   176,100561,19570401,   89,    0
   176,100561,19570402,  133,    0
   176,100561,19570403,   92,    0
   176,100561,19570404,   75,    0
   176,100561,19570405,  122,    0
   176,100561,19570406,  112,    0
   176,100561,19570407,  110,    0
   176,100561,19570408,  119,    0
   176,100561,19570409,  116,    0
   176,100561,19570410,  134,    0
   176,100561,19570411,  100,    0
   176,100561,19570412,   90,    0
   176,100561,19570413,   63,    0
   176,100561,19570414,   73,    0
   176,100561,19570415,   58,    0
   176,100561,19570416,   28,    0
   176,100561,19570417,   25,    0
   176,100561,19570418,   54,    0
   176,100561,19570419,   70,    0
   176,100561,19570420,   80,    0
   176,100561,19570421,  112,    0
   176,100561,19570422,   98,    0
   176,100561,19570423,   79,    0
   176,100561,19570424,   75,    0
   176,100561,19570425,   67,    0
   176,100561,19570426,   80,    0
   176,100561,19570427,   77,    0
   176,100561,19570428,  120,    0
   176,100561,19570429,  135,    0
   176,100561,19570430,  117,    0
   176,100561,19570501,  112,    0
   176,100561,19570502,  126,    0
   176,100561,19570503,  102,    0
   176,100561,19570504,   96,    0
   176,100561,19570505,  105,    0
   176,100561,19570506,   60,    0
   176,100561,19570507,   32,    0
   176,100561,19570508,   20,    0
   176,100561,19570509,   87,    0
   176,100561,19570510,  100,    0
   176,100561,19570511,  120,    0
   176,100561,19570512,  105,    0
   176,100561,19570513,  128,    0
   176,100561,19570514,  100,    0
   176,100561,19570515,  130,    0
   176,100561,19570516,  142,    0
   176,100561,19570517,  100,    0
   176,100561,19570518,   95,    0
   176,100561,19570519,  126,    0
   176,100561,19570520,  128,    0
   176,100561,19570521,  130,    0
   176,100561,19570522,  126,    0
   176,100561,19570523,  110,    0
   176,100561,19570524,  128,    0
   176,100561,19570525,  135,    0
   176,100561,19570526,  144,    0
   176,100561,19570527,  109,    0
   176,100561,19570528,  140,    0
   176,100561,19570529,  152,    0
   176,100561,19570530,  130,    0
   176,100561,19570531,  146,    0
   176,100561,19570601,  126,    0
   176,100561,19570602,  127,    0
   176,100561,19570603,  155,    0
   176,100561,19570604,  160,    0
   176,100561,19570605,  125,    0
   176,100561,19570606,  135,    0
   176,100561,19570607,  146,    0
   176,100561,19570608,  142,    0
   176,100561,19570609,  153,    0
   176,100561,19570610,  179,    0
   176,100561,19570611,  180,    0
   176,100561,19570612,  170,    0
   176,100561,19570613,  184,    0
   176,100561,19570614,  176,    0
   176,100561,19570615,  184,    0
   176,100561,19570616,  185,    0
   176,100561,19570617,  170,    0
   176,100561,19570618,  148,    0
   176,100561,19570619,  175,    0
   176,100561,19570620,  194,    0
   176,100561,19570621,  214,    0
   176,100561,19570622,  200,    0
   176,100561,19570623,  192,    0
   176,100561,19570624,  205,    0
   176,100561,19570625,  191,    0
   176,100561,19570626,  160,    0
   176,100561,19570627,  155,    0
   176,100561,19570628,  156,    0
   176,100561,19570629,  142,    0
   176,100561,19570630,  166,    0
   176,100561,19570701,  193,    0
   176,100561,19570702,  208,    0
   176,100561,19570703,  205,    0
   176,100561,19570704,  207,    0
   176,100561,19570705,  221,    0
   176,100561,19570706,  225,    0
   176,100561,19570707,  223,    0
   176,100561,19570708,  218,    0
   176,100561,19570709,  185,    0
   176,100561,19570710,  212,    0
   176,100561,19570711,  197,    0
   176,100561,19570712,  160,    0
   176,100561,19570713,  164,    0
   176,100561,19570714,  189,    0
   176,100561,19570715,  183,    0
   176,100561,19570716,  190,    0
   176,100561,19570717,  165,    0
   176,100561,19570718,  170,    0
   176,100561,19570719,  140,    0
   176,100561,19570720,  180,    0
   176,100561,19570721,  141,    0
   176,100561,19570722,  164,    0
   176,100561,19570723,  135,    0
   176,100561,19570724,  140,    0
   176,100561,19570725,  153,    0
   176,100561,19570726,  156,    0
   176,100561,19570727,  170,    0
   176,100561,19570728,  175,    0
   176,100561,19570729,  170,    0
   176,100561,19570730,  158,    0
   176,100561,19570731,  160,    0
   176,100561,19570801,  165,    0
